Xtf_id,Name,Zip,Place,Operator,Contact,OperatorAddress,Phone,Web,Mail,BeginningOfOperation,Power,Energy,HouseConnections,NetLength,EnergySource1,EnergySource2,PositionAccuracy,x,y
tn1173,Wärmeverbund Bäriswil 2,3323,Bäriswil,Generationengenossenschaft,Mario Portner,Kirchweg 7,797367124,https://www.agroteamportner.ch,mail@agroteamportner.ch,2017,0.5,100,,1.4,5,,102,2606430.047,1207642.424
tn983,Wärmeverbund Quartier Waser Winterthur,8405,Winterthur,Stadtwerk Winterthur,Stefan Treudler,Postfach,522673106,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,stefan.treudler@win.ch,2015,2.4,,,,5,2,103,2699755.5,1261093.4
tn1178,CAD Auvernier,2012,Auvernier,,,,,,,,0.15,0.1,,,4,1,102,2557239.869,1202783.72
tn987,"ERZ Entsorgung + Recycling Zürich, Fernwärme",8050,Zürich,Fernwärme Zürich AG,"ERZ Entsorgung + Recycling Zürich, Fernwärme",Hagenholzstrasse 110,446457777,https://www.stadt-zuerich.ch/ted/de/index/entsorgung_recycling/ueber_uns/organisation/fernwaerme.html,,1927,457,755000,2083,160,16,5,103,2685025.5,1252119.3
tn989,Freilager Albisrieden Anergienetz,8048,Zürich,Zürcher Freilager AG,Zürcher Freilager AG,Rautistrasse 77,444056222,https://freilager-zuerich.ch/,bewirtschaftung@zf-immo.ch,2016,2.8,16400,,,12,,103,2679324.4,1248273.6
tn990,Genossenschaft Kalkbreite,8003,Zürich,Genossenschaft Kalkbreite,Genossenschaft Kalkbreite,Kalbreitestrasse 2,433171722,https://www.kalkbreite.net/projekt/bauprojekt/20140923_Kalkbreite-Projektdokumentation_2014_web.pdf,mail@kalkbreite.net,,0,,,,11,,103,2681682.9,1247614.2
tn991,Greencity,8041,Zürich,ewz,ewz,Tramstrasse 35<br />8050 Zürich,583192020,https://www.ewz.ch/edl/de/home/projekte/greencity.html,medien@ewz.ch,2020,4.3,8300,,,11,,103,2681768.1,1243781.7
tn992,Heizkraftwerk Flughafen Zürich,8058,Zürich,Flughafen Zürich AG,Flughafen Zürich AG,Energieversorgung,438162211,https://www.flughafen-zuerich.ch,umweltschutz@zurich-airport.com,1975,120,125000,,9,3,1,102,2684165.6,1256951.1
tn984,Wärmeverbund Wässerwiesen Winterthur,8408,Winterthur,Primeo Energie,Primeo Energie,Weidenstrasse 27<br />4142 Münchenstein,614154141,https://www.primeo-energie.ch,waermeprojekte@primeo-energie.ch,2009,0.8,,,,15,,103,2693681.8,1263401.699
tn985,Anergienetz ETH Hönggerberg,8049,Zürich,ETH Zürich Abt. Immobilien,ETH Zürich Abt. Immobilien,Kreuzplatz 5,,https://www.energieschweiz.ch/page/de-ch/thermische-netze,,2012,8,28500,,1.5,12,14,103,2680660.3,1251367.9
tn986,Energieverbund Aargauerstrasse,8048,Zürich,ewz,Swisscom RZ Herdern,Aargauerstrasse 10,447117070,https://www.stadt-zuerich.ch/gud/de/index/umwelt_energie/2000-watt-gesellschaft/stadt-handelt/energieversorgung/energieverbund-aargauerstrasse.html,info@bkag.ch,2010,7,14000,,,14,,103,2680101.3,1249673.8
tn993,Hunziker Areal Mehr als Wohnen,8050,Zürich,Baugenossenschaft mehr als wohnen,Baugenossenschaft mehr als wohnen,Hagenholzstrasse 104b,443254040,https://www.mehralswohnen.ch,andreas.hofer@mehralswohnen.ch,2015,0.15,,,,14,16,103,2684628.3,1252054.8
tn995,Seewasserverbund Escherwiese,8002,Zürich,ewz,ewz,Tramstrasse 35<br />8050 Zürich,583192020,https://www.ewz.ch/edl/de/home/projekte/seewasserverbunde.html,medien@ewz.ch,2004,3.96,2900,,0.25,10,2,103,2683103.7,1246664.399
tn878,CAD SATOM,1870,Monthey,SATOM SA Monthey,Edi Blatter, Boeuferrant-Nord 16 ,244727777,https://satomsa.ch/page/21-thermoreseau,edi.blatter@satomsa.ch,2011,7.3,64000,5500,45,16,,103,2563156.2,1125301.4
tn1040,Nahwärmeverbund Dorfschulhaus Hergiswil,6052,Hergiswil,Gemeinde Hergiswil,Markus Roth,Seestrasse 54,416326564,https://www.hergiswil.ch,info@hergiswil.ch,,0.1,,,,1,,103,2666382.62,1204175.74
tn1041,Fernwärme Grossmatt Hergiswil,6052,Hergiswil,Gemeinde Hergiswil,Markus Roth,Seestrasse 54,416326564,https://www.hergiswil.ch,info@hergiswil.ch,,2.35,,,,5,1,102,2666343.29,1204761.321
tn1042,Glasi Hergiswil,6052,Hergiswil,,Markus Roth,Seestrasse 54,416326564,https://www.hergiswil.ch,info@hergiswil.ch,,,,,,14,,103,2666424.879,1203815.505
tn1161,Wärmeverbund Äusseres Spiegelfeld,4102,Binningen,Signum AG,,Hauptstrasse 50,614269696,https://www.signum.ch,info@signum.ch,,,,15,,2,,102,2609602.583,1264758.585
tn1043,Fernwärme Beggingen,8228,Beggingen,Lutz Bodenmüller II GmbH,Lutz Bodenmüller II GmbH,Dorfstrasse 70,526802649,https://www.beggingen.ch,roman.lutz@solarlutz.ch,2015,0.8,1075,40,2.4,5,,103,2681837.703,1291132.948
tn1044,Holzenergie Beringen,8222,Beringen,Holzenergie Beringen GmbH,Holzenergie Beringen GmbH,Guntmadingerstrasse 14,526851820,https://www.beringen.ch,roman.lutz@solarlutz.ch,2012,1.2,2675,28,2,5,,103,2685005.698,1283523.796
tn1045,Fernwärme Schleitheim,8226,Schleitheim,Tenger + Partner GmbH,Tenger + Partner GmbH,Randenstrasse 36,796722621,https://www.schleitheim.ch,heinz.tenger@bluewin.ch,2014,1,2380,60,2.8,5,,103,2678594.344,1289141.847
tn1046,Fernwärme Schleitheim Nord,8226,Schleitheim,Enwase GmbH,Enwase GmbH,Obere Hofwiesen 13,,https://www.schleitheim.ch,hjbaechtold@gmail.com,2020,0.2,350,14,0.6,5,,103,2678750.608,1289680.11
tn1047,Fernwärme Buch,8263,Buch,Fernwärme Buch GmbH,Fernwärme Buch GmbH,Rosengartenstrasse 6,795447270,https://www.buch-sh.ch,martina_ruh@bluewin.ch,2021,0.45,600,26,1.6,5,,103,2700794.154,1285950.355
tn1048,Wärmeverbund Stalden,6063,Stalden,Korporation Schwendi,Korporation Schwendi,Schwanderstrasse 25,416620062,https://www.korporation-schwendi.ch/waermeverbund.html,info@korporation-schwendi.ch,,1.1,,31,1.8,5,,103,2658472.855,1192921.046
tn1049,Wärmeverbund Tumbelen/Stogelen,8330,Pfäffikon,Gemeindewerke Pfäffikon ZH,Gemeindewerke Pfäffikon ZH,Schanzweg 2,449525354,https://www.gwpzh.ch,info@gwpzh.ch,2020,,,,,10,14,103,2701492.155,1246861.081
tn1050,Wärmeverbund Holzheizwerk Chilcherli,6055,Alpnach Dorf,Korporation Alpnach,Korporation Alpnach,Chilcherlistrasse 8,416710717,https://www.korporation-alpnach.ch,info@korporation-alpnach.ch,2012,8.9,,,20,5,,103,2664019.009,1199436.449
tn1052,Abwasserwärme Löwengraben Luzern,6002,Luzern,ewl Wärmetechnik AG,Markus Keiser,Industriestrasse 6,413694310,https://www.ewl-luzern.ch,info@ewl-luzern.ch,2016,1.2,,,,15,2,103,2665800.217,1211678.342
tn556,Wärmeverbund Altbüron,6147,Altbüron,Bossert Forst AG,Bossert Forst AG,Halden 3,629272411,http://bossert-forst.ch/,info@bossert-forst.ch,2010,0.8,1600,,1.3,5,,102,2633272.5,1226045.4
tn860,CAD Prangins,1197,Prangins,Groupe E,Groupe E Celcius SA,Rte de Promenthoux,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2007,0.48,,,,2,,103,2509348.6,1138922.8
tn452,CAD Attalens,1616,Attalens,Groupe E,GROUPE E ATTACAD,Rte de l'Eglise 26,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2002,2.4,3000,22,1.6,5,2,103,2554855.1,1151222
tn459,CAD Corminboeuf,1720,Corminboeuf,Groupe E,GROUPE E CORMICAD,Rte de Matran,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2014,1.9,3000,100,3.4,5,2,103,2573928.3,1183759.1
tn495,FRICAD,1752,Villars-sur-Glâne,Groupe E,GROUPE E FRICAD,Rte de Chatillon 70,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2015,22,50000,,23,16,,103,2575729.5,1180233.2
tn480,CAD Le Mouret,1724,Le Mouret,Groupe E,Groupe E Celcius SA,Passage du Querro 10,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2015,2.15,1706,,1.975,5,2,103,2579556.5,1177497.8
tn839,CAD Blonay,1807,Blonay,Groupe E,GROUPE E BLOCAD,Rte de Tercier 19,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2008,2.7,3300,24,1.5,5,2,103,2558324.9,1145978.1
tn866,CAD Villeneuve,1844,Villeneuve,Groupe E,GROUPE E CAD HAUT LAC,"Compostière, En Jaquetan",263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2012,7.2,18000,250,7.5,5,7,103,2560654,1135985
tn660,CAD Neuchâtel,2000,Neuchâtel,Groupe E,GROUPE E CADOLLES,Av des Cadolles 8,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2012,1.65,2000,3,0.15,6,2,103,2560920.2,1205588.3
tn644,CAD Boudry,2017,Boudry,Groupe E,GROUPE E BACCAD,Passage Blaise Cendrars 11,263525317,https://www.groupe-e.ch/fr/energie/chaleur/professionnels/chauffage-a-distance,vente@groupe-e.ch,2012,1.3,2000,26,1.2,5,2,103,2554295.4,1200745.5
tn1053,CADOUEST,1008,Prilly,SIL,CAD Ouest,Route de Flumeaux 1,216241474,http://cadouest.ch/cad/,info@cadouest.ch,2020,17.012,28364,90,14.7,16,2,103,2535548.112,1153139.107
tn1034,Energie Ausserschwyz AG,8854,Galgenen,Energie Ausserschwyz AG,"Roland Kaufmann, Leiter Kundenbetreuung",Bodenwiesweg 6,555119088,https://www.energie-ausserschwyz.ch,roland.kaufmann@easz.ch,2020,40,,,,5,8,103,2708875.335,1227033.231
tn838,Place d’armes de Bière,1145,Bière,,,,,,,,,,,,5,,103,2515248,1153922
tn1054,ARA Esslingen,8133,Esslingen,Zweckverband ARA Egg  – Oetwil am See,ARA Esslingen,Niederesslingen 1,449841760,https://www.ara-esslingen.ch/fernwaerme/,info@ara-esslingen.ch,,0.588,1175,,,15,,103,2696766.237,1238833.862
tn81,Fernwärme Siggenthal,5415,Nussbaumen b. Baden,Fernwärme Siggenthal AG,Fernwärme Siggenthal AG,Gässliackerstrasse 6,562825002,https://www.fernwaerme-ag.ch,info@fernwaerme-ag.ch,1995,40.855,55000,450,36,16,,103,2662599.6,1259766.5
tn1055,Wärmeverbund Münchenbuchsee,3053,Münchenbuchsee,Energie Münchebuchsee AG,Energie Münchebuchsee AG,Löwenstrasse 4,315110140,https://www.emag.energy.ch,info@emag.energy.ch,2020,,,50,2.4,5,,103,2600265.818,1206954.471
tn1056,BioEcoEnergie Gollion,1124,Gollion,BioEcoEnergie SA,BioEcoEnergie SA,En Pradez 1,218621284,https://www.bioecoenergie.ch,,2020,0.213,426,5,,8,,103,2528791.154,1158980.198
tn1057,Seewasserverbund Midor Meilen,8706,Meilen,Energie360,Midor AG,Bruechstrasse 70,449258111,https://www.energie360.ch,info@energie360.ch,2020,7.5,,,,10,,103,2691269.51,1236171.479
tn1051,Wärmeverbund Brislach,4225,Brislach,Wärmeverbund Brislach Gmbh,Martin Bucher,Lüttenweg 1,792720356,https://www.waerme-brislach.ch,info@waerme-brislach.ch,2016,0.84,1500,81,,5,,103,2608026.426,1251961.29
tn309,Energiezentrale Biblis,3360,Herzogenbuchsee,,,,,https://www.primeo-energie.ch,,2001,1.45,,,,5,,102,2619588.8,1226826.299
tn282,Wärmeverbund Gals,3238,Gals,Ulrich Freudiger,Ulrich Freudiger,Kreuzweg 2,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2008,0.14,,,0.35,5,,103,2570388.8,1208759.2
tn1059,EIKENOTT,1196,Gland,AQEnøtt,AQEnøtt,Allée Leotherius 1,228096791,https://www.eikenott.net/vivre-aux-eikenott/,info@eikenott.net,2018,2.1,4235,22,1.5,5,2,103,2509744.827,1142607.361
tn520,KVA Linth,8867,Glarus Nord,KVA Linth,KVA Linth,Im Fennen 1a,556172740,https://www.kva-linth.ch,info@kva-linth.ch,2017,17.5,20000,35,9,16,,103,2721478,1221766.399
tn578,See-Energie-Netz Horw Kriens,6048,Horw,ewl,ewl,Industriestrasse 6<br />6002 Luzern,800395395,https://www.ewl-luzern.ch/privatkunden/energie/see-energie/horw-kriens/,info@ewl-luzern.ch,2021,9,,,,10,2,103,2666159.3,1207130.4
tn1058,URBACAD,1350,Orbe,VOénergies,VOénergies,Rue de la Poste 2,582342000,https://www.voenergies.ch/urbacad,,2019,2.4,5000,35,1.5,5,2,103,2530390.753,1176255.61
tn18,Schulanlage Bettwil,5618,Bettwil,Gemeinde Bettwil,Schulhaus Bettwil,Schulhausstrasse 11,566674605,https://www.schule-bettwil.ch/de/,schulleitung.bettwil@schulen-aargau.ch,,,,,,5,,103,2662653.2,1238160.1
tn26,Hallen- und Freibad,5620,Bremgarten,Badeanlage Isenlauf,Badeanlage Isenlauf,Badstrasse 7,566487191,https://www.bremgarten.ch/de/verwaltung/aemter/?amt_id=10342,,,,,,,5,1,103,2668366.5,1244426.5
tn112,Wärmeversorgung Spreitenbach Werkhof,8957,Spreitenbach,Gemeinde Spreitenbach,Werkhof,Shopping Center,,,,2019,,,,,11,,103,2670149.6,1252522.8
tn145,Wärmeverbund im Egg / Fichtenacker,4147,Aesch BL,Gemeinde Aesch,Gemeinde Aesch,Hauptstrasse 23,617567777,https://www.aesch.bl.ch/de/,gemeindeverwaltung@aesch.bl.ch,,,,,,3,,102,2612174.3,1258610.7
tn155,Wärmeverbund Altersheim Birsfelden,4127,Birsfelden,Alters- und Pflegeheim Birsfelden,"Alters- und Pflegeheim, Birsfelden",Hardstrasse 71,613198800,https://az-birsfelden.ch/de/,admin@az-birsfelden.ch,,,,,,15,,103,2614455.6,1266762.6
tn275,Wärmeverbund Eggiwil,3537,Eggiwil,Gemeinde Eggiwil,Gemeinde Eggiwil,Postfach 22,344919393,https://www.eggiwil.ch,info@eggiwil.ch,,,,,,5,,101,2627346.5,1191762.4
tn367,Schreinerei Peter Schmid,3363,Oberönz,Schreinerei Peter Schmid,Schreinerei Peter Schmid,Solothurnstrasse 14,629611449,https://www.schreinerschmid.ch/,info@ssob.ch,,,,,,5,,103,2619223.9,1225564.9
tn352,Wärmeversorgung Landi Melchnau,4917,Melchnau,"LANDI Melchnau Bützberg, Genossenschaft","LANDI Melchnau Bützberg, Genossenschaft",Dorfstrasse 34,584765210,https://www.landimelchnau.ch/,,,,,,,6,,103,2631030.1,1226376.2
tn385,Nahwärmeversorgung Dorfmatt Rubigen,3113,Rubigen,Wohnbaugenossenschaft Dorfmatte,Wohnbaugenossenschaft Dorfmatte,Dorfmatte 407,,,,,,,,,13,,103,2607827.6,1194062.6
tn415,Schulhaus Suberg,3262,Suberg,,,,323891949,,,,,,,,5,,103,2592465.3,1212227.6
tn497,Entreprise Etter & Fils SA,1628,Vuadens,Entreprise Etter & Fils SA,Entreprise Etter & Fils SA,Rte Principale 89,269198780,https://www.hubert-etter.ch,office@hubert-etter.ch,,,,,,6,,103,2568698,1162807.8
tn631,St. Georg,6210,Sursee,,,,,https://www.sursee-mittelland.ch/assets/RET/Planungsinstrumente-Karte-4-Infrastruktur.pdf,,,,,,,13,,102,2650537.3,1224912.3
tn609,Paradiesli,6208,Oberkirch,,,Paradiesli,,https://www.sursee-mittelland.ch/assets/RET/Planungsinstrumente-Karte-4-Infrastruktur.pdf,,,,,,,13,,103,2651427.4,1223107.6
tn650,CAD Collège Gorgier,2023,Gorgier,Commune de Gorgier,Collège Gorgier,Rue de Lancelot 1,328864579,https://www.ne.ch/autorites/DDTE/SENE/energie/Documents/Justificatifs/Aide_NE_CAD.pdf,,,,,,,5,,103,2549490.1,1194388.3
tn903,Suurstoffi-Areal,6343,Rotkreuz,Zug Estates AG,WWZ Energie AG,Chollerstrasse 24,417484545,https://www.energieschweiz.ch/page/de-ch/thermische-netze,info@wwz.ch,2010,6.7,10600,,2.5,14,20,103,2675665.3,1222024.099
tn709,Wärmeverbund Alterswohnungen Dulliken,4657,Dulliken,Gemeinde Dulliken,Altersheim Brüggli,Alte Landstrasse,622854545,https://www.brueggli-dulliken.ch,info@bruegglidulliken.ch,,,,,,13,,103,2637806.6,1244635.5
tn748,Wärmeversorgung W. Rüegg AG,8722,Kaltbrunn,W. Rüegg AG,W. Rüegg AG,Uznacherstrasse 11,552933333,https://ruegg-kaltbrunn.ch/,info@ruegg-kaltbrunn.ch,,,,,,5,,103,2720033,1230438.2
tn827,Überbauung Pro Familiaweg,6460,Altdorf,Baungenossenschaft Pro Familia,Baungenossenschaft Pro Familia,Pro Familiaweg 28,797852602,https://www.profamilia-uri.ch,info@profamilia-uri.ch,,,,,,13,,102,2691285.6,1191987.6
tn829,Wärmeversorgung Dätwyler AG,6460,Altdorf,Dätwyler AG,Dätwyler Holding AG,Gotthardstrasse 31,418751100,https://www.datwyler.com,info@datwyler.com,,,,,,13,,103,2692109.3,1192563
tn869,Schwimmbad Geschina,3900,Brig,Schwimmbad Geschina,Schwimmbad Geschina,Geschinaweg,279239530,https://thermalbad-wallis.ch/en/sport/geschina-pool/,,,,,,,2,,103,2642664.4,1129138.3
tn1010,Berg-Käserei Gais,9056,Gais,SAK,Berg-Käserei Gais,Forren 22,717933733,https://www.bergkaeserei.ch,gais@bergkaeserei.ch,2018,1.36,,,,14,2,103,2751929.488,1247131.361
tn514,CAD ZIPLO,1228,Plan-Les-Ouates,Services Industriels de Genève,SIG,Ch. du Château-Bloch 2<br />1219 Le Lignon,223061641,https://www.genie.ch/project/h/cadziplo.html,,2015,4.5,4300,,2.5,14,2,103,2496617.8,1113622.599
tn988,Familiengenossenschaft FGZ Anergienetz,8043,Zürich,Familienheimgenossenschaft Zürich (FGZ),FGZ,Schweighofstrasse 193,444561500,https://www.fgzzh.ch/resources/uploads/wohnen_2011-6_S18-19_9573_Anergienetz-FGZ.pdf,verwaltung@fgzzh.ch,2011,17.5,35000,,1.5,12,14,103,2680754.8,1245941.1
tn674,Wärmeverbund Lungern,6078,Lungern,Elektrizitätswerk Obwalden,Elektrizitätswerk Obwalden,Stanserstrasse 8 6064 Kerns,416665100,https://www.ewo.ch,info@ewo.ch,2010,2,4000,23,2.124,5,1,103,2654843.4,1181320.699
tn338,Wärmeverbund Ligerz,2514,Ligerz,Bruno Martin,Bruno Martin,Dorfsgasse 63,333347878,https://www.allotherm.ch/waermeverbund/referenzen-presse/referenzen.html,info@allotherm.ch,2012,0.25,,,0.6,5,,103,2577013.4,1214864.5
tn778,Armasuisse Airolo,6780,Airolo,Armasuisse,Piazza d'armi Airolo,Forte Airolo,918737115,https://www.aelsi.ch/documentazione,info@aelsi.ch,2016,1.832,,6,0.532,5,1,103,2688141.2,1153662.8
tn1062,Comune di Airolo,6780,Airolo,Comune di Airolo,Comune di Airolo,Via S. Gottardo 85,918738120,https://www.comuneairolo.ch,comune@airolo.ch,2016,1.135,,2,0.32,5,1,103,2689695.409,1153780.915
tn1063,AMB Bellinzona,6500,Bellinzona,Azienda Multiservizi Bellinzona,Infocentro AMB,Piazza del Sole 5,918504900,https://www.amb.ch,infocentro@amb.ch,2019,0.96,1122,5,0.65,11,,103,2722433.3,1117029.933
tn781,TERIS Bellinzona,6500,Bellinzona,TERIS SA,TERIS SA,Strada dell'Argine 5<br />6512 Giubiasco,918500624,http://www.teris.ch/page.asp?load=1,info@teris.ch,2009,28,53762,106,22.111,16,,103,2719816.1,1114622.8
tn782,Teleriscaldamento Biasca Nuova Energia Ticino SA,6710,Biasca,Nuova Energia Ticino SA,Nuova Energia Ticino SA,Zona industriale<br />6995 Madonna del Piano,916081539,https://www.bafu.admin.ch/bafu/de/home/themen/klima/fachinformationen/klimapolitik/kompensation-von-co2-emissionen/liste-registrierte-kompensationsprojekte/3-2-waermeerzeugung-durch-verbrennung-von-biomasse-mit-und-ohne-.html,info@nuovaenergia.ch,2017,5.6,13531,28,2.57,5,1,103,2717891.7,1133819.1
tn1064,Teleriscaldamento Biasca Lombardi SAGL,6500,Bellinzona,Lombardi SAGL,Lombardi SAGL,Via A. Giovannini 52,918621321,,,2018,3.51,,4,0.23,5,1,103,2718037.497,1135085.935
tn1065,AIL Carona,6914,Carona,AIL,AIL,"Via Industria 2, 6933 Muzzano",584707070,https://www.ail.ch,info@ail.ch,2017,0.7,2245,58,1.8,5,1,103,2715800.398,1090426.035
tn1061,Age SA Chiasso,6830,Chiasso,Acqua Gas Elettricità SA,Acqua Gas Elettricità SA,Piazza Bernasconi 6,840223333,https://age-sa.ch,info@age-sa.ch,2016,0.644,582,7,0.27,3,2,103,2723452.091,1077251.663
tn1067,AIL Molino Nuovo,6900,Lugano,AIL,AIL,"Via Industria 2, 6933 Lugano",584707070,https://www.ail.ch,info@ail.ch,2016,1.56,2142,4,0.22,3,2,103,2717593.702,1097401.347
tn1060,Comune di Lavizzara,6694,Prato Sornico,Comune di Lavizzara,Comune di Lavizzara,Prato Sornico,917551421,https://www.lavizzara.ch,info@lavizzara.ch,2010,0.44,,8,1.71,5,1,103,2693436.345,1139234.425
tn1066,Teleriscaldamento Chiasso,6830,Chiasso,AgeRe Efficenza Energetica SA,AgeRe Efficenza Energetica SA,Corso San Gottardo 54b,916905130,https://age-re.solarlog-web.ch/agere-sa-plants.html#,info@age-re.ch,2018,0.2,,9,0.9,3,14,103,2723530,1077233.547
tn712,Wärmeverbund Hägendorf Breiten und Raiffeisenarena,4614,Hägendorf,Bürgergemeinde Hägendorf,Bürgergemeinde Hägendorf,Allerheiligenstrasse 22,622163856,https://www.amstutzholzenergie.ch/energietechnik/referenzen/,verwaltung@forst-untergaeu.ch,2014,1.05,2400,11,0.9,5,2,103,2630478.5,1242089.799
tn1068,Energieverbund Eschenbach,6274,Eschenbach,Energieverbund Eschenbach AG,Energieverbund Eschenbach AG,Rothenburgstrasse 24b,412686345,https://www.evbeschenbach.ch,info@evbeschenbach.ch,2019,1.3,,40,2.2,5,,103,2666344.162,1220474.614
tn1069,Wärmeverbund Wangen SZ,8855,Wangen,Genossame Wangen,Genossame Wangen,Leuholz 12,554405483,https://www.genossame-wangen.ch/gemeinsam-die-waerme-aus-der-natur-nutzen-das-fernwaermenetz-macht-es-moeglich/,verwaltung@genossame-wangen.ch,2019,3.3,,,3.6,5,,103,2710390.099,1228015.659
tn1070,Wärmeverbund Hägendorf Thalacker,4614,Hägendorf,Bürgergemeinde Hägendorf,Bürgergemeinde Hägendorf,Allerheiligenstrasse 22,622163856,https://www.amstutzholzenergie.ch/energietechnik/referenzen/,verwaltung@forst-untergaeu.ch,1997,1.05,800,4,0.47,5,1,103,2630245.526,1242523.786
tn1071,Hägendorf Schulhaus Oberdorf,4614,Hägendorf,Einwohnergemeinde Hägendorf,Einwohnergemeinde Hägendorf,Bachstrasse 11,622091727,https://www.haegendorf.ch/aemter/16065,walter.mueller@haegendorf.ch,2005,0.895,,1,0.2,5,1,103,2630580.258,1243024.36
tn1072,Wynigen,3472,Wynigen,Burgergemeinde Wynigen,Burgergemeinde Wynigen,,,,,,,,,0.8,5,,103,2617652.691,1217327.828
tn1073,Nahwärmeverbund Berghof Wolhusen,6110,Wolhusen,Gemeinde Wolhusen,Gemeinde Wolhusen,Menznauerstrasse 13,414926681,https://www.wolhusen.ch/politik-verwaltung/verwaltung/regionales-bauamt-wolhusen/,bauamt@wolhusen.ch,2009,1,1,19,1.8,5,1,103,2648085.604,1212473.073
tn1074,Wärmeverbund Rickenbach SO,4613,Rickenbach SO,Bürgergemeinde Hägendorf,Bürgergemeinde Hägendorf,Allerheiligenstrasse 22<br />4614 Hägendorf,622163856,https://www.amstutzholzenergie.ch/energietechnik/referenzen/,verwaltung@forst-untergaeu.ch,2015,0.95,1,10,0.8,5,1,103,2631462.596,1243422.456
tn1162,Wärmeverbund Böckten,4461,Böckten,Einwohnergemeinde Böckten,,Schulweg 2,619858866,https://www.boeckten.ch,info@boeckten.ch,,,,5,,2,,102,2629964.223,1257023.394
tn574,Korporation Horw Hans-Reinhard-Strasse,6048,Horw,Korporation Horw,Gemeinde Horw,Gemeindehausplatz 1,413491111,http://www.horw.ch/dl.php/de/52b80249e2f94/1514_Kommunale_Energieplanung_Horw_Anhang.pdf,info@horw.ch,2016,0.415,,,,5,2,103,2666126.8,1207723.4
tn1076,Heizwerkzentrale Gorgen,6074,Giswil,Korporation Giswil,Korporation Giswil,Brünigstrasse 64,416760717,https://www.korporation-giswil.ch/waermeverbund/1871,holzenergie@korporation-giswil.ch,2017,4.2,,,,5,,103,2657336.743,1187700.69
tn559,Heizgenossenschaft Fürti Süd,6018,Buttisholz,Heizgenossenschaft Fürti Süd,Kurt Iten,Fürtiring 11,793901775,,,1975,,,,,5,3,103,2650652,1218693.999
tn51,Fernwärmeversorgung Klingnau,5313,Klingnau,REFUNA AG,REFUNA AG,"Beznau, 5312 Döttingen",562688010,https://www.refuna.ch/,info@refuna.ch,1984,7.5,15077,314,16,17,,103,2659415.5,1267167.4
